Sample	Label
signer5_sample1593	1501 
signer5_sample1595	1503 
signer5_sample1596	1509 
signer5_sample1597	1514 
signer5_sample1598	1515 
signer5_sample1599	1516 
signer5_sample1601	1517 
signer5_sample1602	1519 
signer5_sample1604	1521 
signer5_sample1608	1537 
signer5_sample1611	1539 
signer5_sample1612	1540 
signer5_sample1613	1541 
signer5_sample1617	1544 
signer5_sample1619	1548 
signer5_sample1622	1556 
signer5_sample1624	1558 
signer5_sample1626	1560 
signer5_sample1628	1568 
signer5_sample1630	1573 
signer5_sample1631	1579 
signer5_sample1634	1583 
signer5_sample1636	1585 
signer5_sample1637	1585 
signer5_sample1638	1586 
signer5_sample1639	1594 
signer5_sample1640	1598 
signer5_sample1641	1599 
signer5_sample1642	1604 
signer5_sample1644	1607 
signer5_sample1645	1610 
signer5_sample1646	1615 
signer5_sample1647	1623 
signer5_sample1648	1625 
signer5_sample1649	1626 
signer5_sample1650	1631 
signer5_sample1651	1637 
signer5_sample1652	1638 
signer5_sample1653	1646 
signer5_sample1654	1647 
signer5_sample1655	1650 
signer5_sample1656	1656 
signer5_sample1657	1656 
signer5_sample1658	1659 
signer5_sample1659	1664 
signer5_sample1660	1666 
signer5_sample1661	1668 
signer5_sample1662	1670 
signer5_sample1663	1671 
signer5_sample1664	1674 
signer5_sample1665	1676 
signer5_sample1666	1682 
signer5_sample1667	1685 
signer5_sample1668	1686 
signer5_sample1669	1690 
signer5_sample1670	1690 
signer5_sample1671	1690 
signer5_sample1672	1691 
signer5_sample1673	1701 
signer5_sample1674	1703 
signer5_sample1675	1707 
signer5_sample1676	1711 
signer5_sample1677	1713 
signer5_sample1678	1717 
signer5_sample1679	1718 
signer5_sample1680	1718 
signer5_sample1682	1724 
signer5_sample1683	1724 
signer5_sample1684	1727 
signer5_sample1685	1727 
signer5_sample1686	1730 
signer5_sample1687	1731 
signer5_sample1688	1733 
signer5_sample1689	1737 
signer5_sample1690	1741 
signer5_sample1691	1743 
signer5_sample1692	1743 
signer5_sample1693	1744 
signer5_sample1694	1744 
signer5_sample1695	1747 
signer5_sample1697	1749 
signer5_sample1698	1750 
signer5_sample1700	1755 
signer5_sample1701	1756 
signer5_sample1703	1766 
signer5_sample1704	1767 
signer5_sample1705	1773 
signer5_sample1707	1786 
signer5_sample1708	1787 
signer5_sample1709	1793 
signer5_sample1710	1798 
signer5_sample1711	1800 
signer5_sample1712	1802 
signer5_sample1714	1807 
signer5_sample1715	1808 
signer5_sample1716	1809 
signer5_sample1717	1810 
signer5_sample1718	1811 
signer5_sample1719	1815 
signer5_sample1720	1815 
signer5_sample1721	1815 
signer5_sample1722	1818 
signer5_sample1723	1820 
signer5_sample1724	1821 
signer5_sample1725	1822 
signer5_sample1727	1832 
signer5_sample1728	1832 
signer5_sample1729	1835 
signer5_sample1730	1844 
signer5_sample1731	1846 
signer5_sample1732	1847 
signer5_sample1734	1854 
signer5_sample1735	1856 
signer5_sample1737	1861 
signer5_sample1738	1863 
signer5_sample1739	1865 
signer5_sample1740	1868 
signer5_sample1741	1869 
signer5_sample1742	1869 
signer5_sample1743	1869 
signer5_sample1744	1877 
signer5_sample1745	1878 
signer5_sample1746	1879 
signer5_sample1747	1888 
signer5_sample1748	1903 
signer5_sample1749	1909 
signer5_sample1750	1910 
signer5_sample1751	1913 
signer5_sample1752	1916 
signer5_sample1754	1920 
signer5_sample1755	1921 
signer5_sample1756	1927 
signer5_sample1757	1932 
signer5_sample1758	1934 
signer5_sample1759	1936 
signer5_sample1760	1938 
signer5_sample1761	1938 
signer5_sample1762	1939 
signer5_sample1763	1940 
signer5_sample1764	1942 
signer5_sample1765	1948 
signer5_sample1766	1948 
signer5_sample1767	1949 
signer5_sample1768	1955 
signer5_sample1769	1955 
signer5_sample1770	1962 
signer5_sample1771	1964 
signer5_sample1772	1964 
signer5_sample1773	1968 
signer5_sample1774	1969 
signer5_sample1775	1977 
signer5_sample1776	1979 
signer5_sample1777	1979 
signer5_sample1778	1982 
signer5_sample1779	1992 
signer5_sample1780	1998 
signer6_sample1	1 
signer6_sample2	7 
signer6_sample3	7 
signer6_sample4	14 
signer6_sample5	22 
signer6_sample6	24 
signer6_sample7	24 
signer6_sample8	37 
signer6_sample9	48 
signer6_sample10	49 
signer6_sample11	49 
signer6_sample12	50 
signer6_sample15	51 
signer6_sample16	58 
signer6_sample17	76 
signer6_sample19	76 
signer6_sample20	83 
signer6_sample22	98 
signer6_sample24	110 
signer6_sample25	113 
signer6_sample27	126 
signer6_sample28	126 
signer6_sample29	130 
signer6_sample30	147 
signer6_sample31	152 
signer6_sample32	153 
signer6_sample33	153 
signer6_sample34	160 
signer6_sample35	163 
signer6_sample36	177 
signer6_sample37	182 
signer6_sample38	182 
signer6_sample39	190 
signer6_sample40	191 
signer6_sample41	195 
signer6_sample42	203 
signer6_sample43	213 
signer6_sample45	225 
signer6_sample46	236 
signer6_sample47	238 
signer6_sample48	242 
signer6_sample50	249 
signer6_sample51	266 
signer6_sample53	274 
signer6_sample55	292 
signer6_sample56	293 
signer6_sample58	303 
signer6_sample60	326 
signer6_sample61	338 
signer6_sample62	347 
signer6_sample63	354 
signer6_sample65	362 
signer6_sample68	374 
signer6_sample69	377 
signer6_sample72	394 
signer6_sample73	400 
signer6_sample77	411 
signer6_sample78	411 
signer6_sample79	416 
signer6_sample80	420 
signer6_sample82	425 
signer6_sample83	433 
signer6_sample84	447 
signer6_sample85	454 
signer6_sample86	455 
signer6_sample87	463 
signer6_sample88	463 
signer6_sample89	471 
signer6_sample90	477 
signer6_sample91	484 
signer6_sample92	485 
signer6_sample94	502 
signer6_sample95	506 
signer6_sample96	541 
signer6_sample97	547 
signer6_sample98	561 
signer6_sample99	569 
signer6_sample101	572 
signer6_sample102	572 
signer6_sample103	592 
signer6_sample105	594 
signer6_sample106	594 
signer6_sample107	596 
signer6_sample108	597 
signer6_sample109	606 
signer6_sample111	617 
signer6_sample112	620 
signer6_sample114	622 
signer6_sample115	624 
signer6_sample116	629 
signer6_sample117	629 
signer6_sample118	642 
signer6_sample119	643 
signer6_sample120	647 
signer6_sample121	647 
signer6_sample124	670 
signer6_sample126	690 
signer6_sample127	690 
signer6_sample128	690 
signer6_sample129	702 
signer6_sample130	706 
signer6_sample131	724 
signer6_sample134	760 
signer6_sample135	769 
signer6_sample136	769 
signer6_sample137	772 
signer6_sample138	785 
signer6_sample139	815 
signer6_sample141	817 
signer6_sample144	869 
signer6_sample145	912 
signer6_sample146	916 
signer6_sample148	923 
signer6_sample149	964 
signer6_sample151	994 
signer6_sample152	1005 
signer6_sample155	1018 
signer6_sample156	1020 
signer6_sample158	1038 
signer6_sample159	1050 
signer6_sample160	1059 
signer6_sample161	1062 
signer6_sample162	1065 
signer6_sample164	1096 
signer6_sample165	1097 
signer6_sample166	1110 
signer6_sample169	1132 
signer6_sample170	1135 
signer6_sample171	1137 
signer6_sample172	1144 
signer6_sample174	1185 
signer6_sample175	1195 
signer6_sample176	1198 
signer6_sample177	1210 
signer6_sample178	1221 
signer6_sample179	1229 
signer6_sample182	1267 
signer6_sample183	1298 
signer6_sample184	1313 
signer6_sample185	1344 
signer6_sample186	1347 
signer6_sample187	1373 
signer6_sample188	1376 
signer6_sample189	1392 
signer6_sample190	1491 
signer6_sample191	1505 
signer6_sample192	1528 
signer6_sample193	1552 
signer6_sample195	1564 
signer6_sample197	1614 
signer6_sample198	1629 
signer6_sample199	1635 
signer6_sample201	1638 
signer6_sample204	1713 
signer6_sample205	1750 
signer6_sample207	1761 
signer6_sample211	1802 
signer6_sample213	1819 
signer6_sample214	1834 
signer6_sample215	1836 
signer6_sample216	1837 
signer6_sample218	1961 
signer6_sample220	1988 
signer8_sample1	33 
signer8_sample2	36 
signer8_sample6	60 
signer8_sample7	77 
signer8_sample9	88 
signer8_sample10	88 
signer8_sample11	119 
signer8_sample12	119 
signer8_sample13	121 
signer8_sample15	156 
signer8_sample16	159 
signer8_sample17	199 
signer8_sample19	240 
signer8_sample20	291 
signer8_sample21	294 
signer8_sample23	410 
signer8_sample26	416 
signer8_sample29	526 
signer8_sample31	548 
signer8_sample33	560 
signer8_sample37	647 
signer8_sample39	678 
signer8_sample40	685 
signer8_sample41	705 
signer8_sample43	726 
signer8_sample44	829 
signer8_sample45	858 
signer8_sample46	872 
signer8_sample48	912 
signer8_sample52	963 
signer8_sample53	1056 
signer8_sample54	1091 
signer8_sample55	1097 
signer8_sample56	1214 
signer8_sample58	1372 
signer8_sample59	1386 
signer8_sample61	1397 
signer8_sample62	1402 
signer8_sample63	1420 
signer8_sample64	1436 
signer8_sample65	1441 
signer8_sample66	1446 
signer8_sample67	1644 
signer8_sample68	1660 
signer8_sample69	1695 
signer8_sample71	1704 
signer8_sample74	1783 
signer8_sample76	1801 
signer8_sample77	1802 
signer8_sample78	1803 
signer9_sample2	3 
signer9_sample7	8 
signer9_sample11	14 
signer9_sample29	36 
signer9_sample35	43 
signer9_sample36	44 
signer9_sample38	46 
signer9_sample43	51 
signer9_sample52	60 
signer9_sample56	67 
signer9_sample60	72 
signer9_sample69	81 
signer9_sample99	118 
signer9_sample101	120 
signer9_sample110	131 
signer9_sample117	138 
signer9_sample129	152 
signer9_sample133	156 
signer9_sample156	181 
signer9_sample168	196 
signer9_sample179	211 
signer9_sample181	213 
signer9_sample192	227 
signer9_sample193	230 
signer9_sample201	239 
signer9_sample208	247 
signer9_sample213	252 
signer9_sample217	256 
signer9_sample218	257 
signer9_sample219	258 
signer9_sample220	259 
signer9_sample221	261 
signer9_sample222	262 
signer9_sample223	263 
signer9_sample224	264 
signer9_sample225	266 
signer9_sample226	267 
signer9_sample227	268 
signer9_sample228	269 
signer9_sample229	270 
signer9_sample230	271 
signer9_sample231	273 
signer9_sample232	274 
signer9_sample233	276 
signer9_sample234	277 
signer9_sample235	278 
signer9_sample237	280 
signer9_sample238	281 
signer9_sample239	282 
signer9_sample240	283 
signer9_sample241	284 
signer9_sample243	286 
signer9_sample245	288 
signer9_sample246	289 
signer9_sample247	291 
signer9_sample248	292 
signer9_sample249	294 
signer9_sample250	297 
signer9_sample251	298 
signer9_sample252	299 
signer9_sample253	300 
signer9_sample254	301 
signer9_sample255	303 
signer9_sample256	304 
signer9_sample257	305 
signer9_sample258	306 
signer9_sample259	307 
signer9_sample260	308 
signer9_sample261	309 
signer9_sample262	310 
signer9_sample263	311 
signer9_sample264	312 
signer9_sample265	314 
signer9_sample266	315 
signer9_sample267	316 
signer9_sample268	317 
signer9_sample269	318 
signer9_sample270	319 
signer9_sample271	320 
signer9_sample272	321 
signer9_sample273	324 
signer9_sample274	325 
signer9_sample275	326 
signer9_sample276	327 
signer9_sample277	328 
signer9_sample278	330 
signer9_sample279	331 
signer9_sample280	332 
signer9_sample281	333 
signer9_sample282	334 
signer9_sample283	335 
signer9_sample284	336 
signer9_sample285	337 
signer9_sample286	338 
signer9_sample287	339 
signer9_sample288	340 
signer9_sample289	341 
signer9_sample290	342 
signer9_sample291	343 
signer9_sample292	344 
signer9_sample293	345 
signer9_sample294	346 
signer9_sample295	347 
signer9_sample296	349 
signer9_sample386	451 
signer9_sample404	471 
signer9_sample406	473 
signer9_sample407	474 
signer9_sample408	475 
signer9_sample409	476 
signer9_sample410	477 
signer9_sample411	478 
signer9_sample412	479 
signer9_sample413	481 
signer9_sample414	482 
signer9_sample415	483 
signer9_sample416	484 
signer9_sample417	485 
signer9_sample418	486 
signer9_sample419	488 
signer9_sample420	489 
signer9_sample421	490 
signer9_sample422	491 
signer9_sample423	492 
signer9_sample424	493 
signer9_sample425	494 
signer9_sample426	495 
signer9_sample427	496 
signer9_sample428	498 
signer9_sample429	499 
signer9_sample430	500 
signer9_sample431	501 
signer9_sample432	502 
signer9_sample433	503 
signer9_sample434	504 
signer9_sample435	505 
signer9_sample436	506 
signer9_sample437	507 
signer9_sample438	508 
signer9_sample439	509 
signer9_sample440	510 
signer9_sample441	511 
signer9_sample442	512 
signer9_sample443	513 
signer9_sample444	515 
signer9_sample445	516 
signer9_sample446	517 
signer9_sample447	518 
signer9_sample448	520 
signer9_sample449	521 
signer9_sample450	522 
signer9_sample451	524 
signer9_sample452	525 
signer9_sample453	526 
signer9_sample455	528 
signer9_sample456	529 
signer9_sample457	530 
signer9_sample458	531 
signer9_sample459	532 
signer9_sample460	533 
signer9_sample461	534 
signer9_sample462	535 
signer9_sample463	536 
signer9_sample464	538 
signer9_sample465	539 
signer9_sample466	541 
signer9_sample467	542 
signer9_sample468	543 
signer9_sample469	544 
signer9_sample470	546 
signer9_sample471	548 
signer9_sample472	549 
signer9_sample473	550 
signer9_sample474	551 
signer9_sample475	552 
signer9_sample476	553 
signer9_sample477	554 
signer9_sample478	555 
signer9_sample479	557 
signer9_sample480	558 
signer9_sample481	560 
signer9_sample482	561 
signer9_sample483	563 
signer9_sample484	565 
signer9_sample485	566 
signer9_sample486	567 
signer9_sample487	568 
signer9_sample489	571 
signer9_sample490	572 
signer9_sample491	573 
signer9_sample495	578 
signer9_sample496	579 
signer9_sample497	580 
signer9_sample498	581 
signer9_sample499	582 
signer9_sample500	583 
signer9_sample501	584 
signer9_sample502	585 
signer9_sample503	586 
signer9_sample504	587 
signer9_sample505	588 
signer9_sample506	589 
signer9_sample507	590 
signer9_sample508	591 
signer9_sample509	592 
signer9_sample510	593 
signer9_sample511	594 
signer9_sample512	595 
signer9_sample513	596 
signer9_sample514	597 
signer9_sample515	598 
signer9_sample516	599 
signer9_sample517	600 
signer9_sample518	601 
signer9_sample519	602 
signer9_sample520	603 
signer9_sample521	604 
signer9_sample522	605 
signer9_sample523	606 
signer9_sample524	607 
signer9_sample525	608 
signer9_sample526	609 
signer9_sample527	610 
signer9_sample528	611 
signer9_sample529	612 
signer9_sample530	613 
signer9_sample531	614 
signer9_sample532	615 
signer9_sample533	616 
signer9_sample534	617 
signer9_sample535	618 
signer9_sample536	620 
signer9_sample537	621 
signer9_sample538	623 
signer9_sample539	624 
signer9_sample540	625 
signer9_sample541	626 
signer9_sample542	627 
signer9_sample543	628 
signer9_sample544	629 
signer9_sample545	630 
signer9_sample600	694 
signer9_sample612	706 
signer9_sample616	711 
signer9_sample629	724 
signer9_sample664	768 
signer9_sample695	804 
signer9_sample696	805 
signer9_sample697	806 
signer9_sample698	807 
signer9_sample699	809 
signer9_sample700	810 
signer9_sample701	811 
signer9_sample702	812 
signer9_sample703	813 
signer9_sample704	814 
signer9_sample705	815 
signer9_sample706	816 
signer9_sample707	817 
signer9_sample708	818 
signer9_sample709	819 
signer9_sample710	820 
signer9_sample711	821 
signer9_sample712	822 
signer9_sample713	823 
signer9_sample714	825 
signer9_sample715	826 
signer9_sample716	829 
signer9_sample717	830 
signer9_sample718	831 
signer9_sample719	834 
signer9_sample720	835 
signer9_sample721	836 
signer9_sample722	837 
signer9_sample723	838 
signer9_sample724	839 
signer9_sample725	840 
signer9_sample726	841 
signer9_sample727	842 
signer9_sample728	843 
signer9_sample729	844 
signer9_sample730	845 
signer9_sample731	846 
signer9_sample732	847 
signer9_sample733	848 
signer9_sample734	850 
signer9_sample735	851 
signer9_sample736	852 
signer9_sample737	853 
signer9_sample738	854 
signer9_sample739	856 
signer9_sample740	857 
signer9_sample741	858 
signer9_sample742	859 
signer9_sample743	860 
signer9_sample744	861 
signer9_sample745	862 
signer9_sample746	864 
signer9_sample747	865 
signer9_sample748	866 
signer9_sample749	867 
signer9_sample750	868 
signer9_sample751	870 
signer9_sample752	871 
signer9_sample753	872 
signer9_sample754	873 
signer9_sample755	874 
signer9_sample756	875 
signer9_sample757	876 
signer9_sample758	877 
signer9_sample759	878 
signer9_sample760	879 
signer9_sample761	880 
signer9_sample762	881 
signer9_sample763	882 
signer9_sample764	883 
signer9_sample765	887 
signer9_sample766	888 
signer9_sample767	890 
signer9_sample768	891 
signer9_sample769	893 
signer9_sample770	894 
signer9_sample771	895 
signer9_sample772	896 
signer9_sample773	897 
signer9_sample774	898 
signer9_sample775	900 
signer9_sample776	901 
signer9_sample777	902 
signer9_sample778	903 
signer9_sample779	904 
signer9_sample780	905 
signer9_sample781	906 
signer9_sample782	907 
signer9_sample783	908 
signer9_sample784	909 
signer9_sample785	910 
signer9_sample786	911 
signer9_sample787	913 
signer9_sample788	915 
signer9_sample789	917 
signer9_sample790	918 
signer9_sample791	919 
signer9_sample792	921 
signer9_sample793	922 
signer9_sample794	923 
signer9_sample795	924 
signer9_sample796	926 
signer9_sample797	927 
signer9_sample798	928 
signer9_sample799	929 
signer9_sample800	930 
signer9_sample801	931 
signer9_sample802	932 
